,지역본부,재산 소재지,노선명, 면적(공부) ,유형분류,현재 사용현황,향후 사용계획 및 추진사항,plan_category
5137,영남본부,부산광역시 북구 덕천동 697ㅡ4,경부선,1149.0,기타,운행선 인접부지,미사용,계획없음
5138,영남본부,부산광역시 북구 덕천동 699ㅡ5,경부선,76.0,기타,운행선 인접부지,미사용,계획없음
5139,영남본부,부산광역시 북구 덕천동 722ㅡ2,경부선,532.0,기타,운행선 인접부지,미사용,계획없음
5142,영남본부,부산광역시 북구 덕천동 755,경부선,18920.0,기타,운행선 인접부지,미사용,계획없음
5149,영남본부,경상북도 경산시 하양읍 금락리 135ㅡ111,경부선,5215.0,기타,운행선 인접부지,미사용,계획없음
5153,영남본부,경상북도 경산시 하양읍 금락리 152ㅡ3,경부선,56.0,기타,운행선 인접부지,미사용,계획없음
5154,영남본부,경상북도 경산시 하양읍 금락리 152ㅡ6,경부선,470.0,기타,운행선 인접부지,미사용,계획없음
5155,영남본부,경상북도 경산시 하양읍 금락리 153ㅡ3,경부선,476.0,기타,운행선 인접부지,미사용,계획없음
5157,영남본부,경상북도 경산시 하양읍 금락리 155ㅡ4,경부선,3554.0,기타,운행선 인접부지,미사용,계획없음
5158,영남본부,경상북도 경산시 하양읍 금락리 163ㅡ4,경부선,73.0,기타,운행선 인접부지,미사용,계획없음
5159,영남본부,경상북도 경산시 하양읍 금락리 164ㅡ5,경부선,46.0,기타,미사용,미사용,계획없음
5160,영남본부,경상북도 경산시 하양읍 금락리 223ㅡ2,경부선,433.0,기타,운행선 인접부지,미사용,계획없음
5161,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ10,경부선,1355.0,기타,운행선 인접부지,미사용,계획없음
5162,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ11,경부선,3369.0,기타,운행선 인접부지,미사용,계획없음
5163,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ3,경부선,182.0,기타,운행선 인접부지,미사용,계획없음
5164,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ6,경부선,612.0,기타,운행선 인접부지,미사용,계획없음
5165,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ7,경부선,50.0,기타,운행선 인접부지,미사용,계획없음
5166,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ8,경부선,56.0,기타,운행선 인접부지,미사용,계획없음
5167,영남본부,경상북도 경산시 하양읍 금락리 225ㅡ9,경부선,36.0,기타,운행선 인접부지,미사용,계획없음
5168,영남본부,경상북도 경산시 하양읍 금락리 369ㅡ1,경부선,241.0,기타,운행선 인접부지,미사용,계획없음
5169,영남본부,경상북도 경산시 하양읍 금락리 369ㅡ2,경부선,274.0,기타,운행선 인접부지,미사용,계획없음
5170,영남본부,경상북도 경산시 하양읍 금락리 369ㅡ3,경부선,122.0,기타,운행선 인접부지,미사용,계획없음
5171,영남본부,경상북도 경산시 하양읍 금락리 370ㅡ1,경부선,109.0,기타,운행선 인접부지,미사용,계획없음
5172,영남본부,경상북도 경산시 하양읍 금락리 370ㅡ2,경부선,331.0,기타,운행선 인접부지,미사용,계획없음
5173,영남본부,경상북도 경산시 하양읍 금락리 370ㅡ3,경부선,23.0,기타,운행선 인접부지,미사용,계획없음
5174,영남본부,경상북도 경산시 하양읍 금락리 370ㅡ4,경부선,661.0,기타,운행선 인접부지,미사용,계획없음
5175,영남본부,경상북도 경산시 하양읍 금락리 370ㅡ7,경부선,76.0,기타,운행선 인접부지,미사용,계획없음
5176,영남본부,경상북도 경산시 하양읍 금락리 4ㅡ133,경부선,87.0,기타,운행선 인접부지,미사용,계획없음
5177,영남본부,경상북도 경산시 하양읍 금락리 4ㅡ137,경부선,236.0,기타,운행선 인접부지,미사용,계획없음
5178,영남본부,경상북도 경산시 하양읍 남하리 144ㅡ2,경부선,456.0,기타,운행선 인접부지,미사용,계획없음
5183,영남본부,경상북도 경산시 하양읍 남하리 158ㅡ4,경부선,30.0,기타,운행선 인접부지,미사용,계획없음
5186,영남본부,경상북도 경산시 하양읍 남하리 177ㅡ1,경부선,43.0,기타,운행선 인접부지,미사용,계획없음
5188,영남본부,경상북도 경산시 하양읍 남하리 177ㅡ5,경부선,178.0,기타,운행선 인접부지,미사용,계획없음
5189,영남본부,경상북도 경산시 하양읍 남하리 178ㅡ1,경부선,248.0,기타,운행선 인접부지,미사용,계획없음
5191,영남본부,경상북도 경산시 하양읍 남하리 178ㅡ4,경부선,304.0,기타,운행선 인접부지,미사용,계획없음
5192,영남본부,경상북도 경산시 하양읍 남하리 178ㅡ5,경부선,33.0,기타,운행선 인접부지,미사용,계획없음
5196,영남본부,경상북도 경산시 하양읍 남하리 185ㅡ2,경부선,301.0,기타,운행선 인접부지,미사용,계획없음
5197,영남본부,경상북도 경산시 하양읍 남하리 185ㅡ3,경부선,331.0,기타,운행선 인접부지,미사용,계획없음
5204,영남본부,경상북도 경산시 하양읍 남하리 188ㅡ3,경부선,740.0,기타,운행선 인접부지,미사용,계획없음
5208,영남본부,경상북도 경산시 하양읍 남하리 196ㅡ3,경부선,926.0,기타,운행선 인접부지,미사용,계획없음
5209,영남본부,경상북도 경산시 하양읍 남하리 196ㅡ4,경부선,701.0,기타,운행선 인접부지,미사용,계획없음
5210,영남본부,경상북도 경산시 하양읍 남하리 219ㅡ2,경부선,3.0,기타,운행선 인접부지,미사용,계획없음
5211,영남본부,경상북도 경산시 하양읍 남하리 219ㅡ3,경부선,116.0,기타,운행선 인접부지,미사용,계획없음
5212,영남본부,경상북도 경산시 하양읍 남하리 219ㅡ4,경부선,248.0,기타,운행선 인접부지,미사용,계획없음
5213,영남본부,경상북도 경산시 하양읍 남하리 220ㅡ2,경부선,86.0,기타,운행선 인접부지,미사용,계획없음
5214,영남본부,경상북도 경산시 하양읍 남하리 220ㅡ3,경부선,321.0,기타,운행선 인접부지,미사용,계획없음
5215,영남본부,경상북도 경산시 하양읍 남하리 220ㅡ4,경부선,13.0,기타,운행선 인접부지,미사용,계획없음
5216,영남본부,경상북도 경산시 하양읍 남하리 221ㅡ10,경부선,30.0,기타,운행선 인접부지,미사용,계획없음
5217,영남본부,경상북도 경산시 하양읍 남하리 221ㅡ2,경부선,116.0,기타,운행선 인접부지,미사용,계획없음
5218,영남본부,경상북도 경산시 하양읍 남하리 221ㅡ4,경부선,288.0,기타,운행선 인접부지,미사용,계획없음
5219,영남본부,경상북도 경산시 하양읍 남하리 221ㅡ5,경부선,102.0,기타,운행선 인접부지,미사용,계획없음
5220,영남본부,경상북도 경산시 하양읍 남하리 222ㅡ4,경부선,129.0,기타,운행선 인접부지,미사용,계획없음
5225,영남본부,경상북도 경산시 하양읍 남하리 333ㅡ1,경부선,887.0,기타,운행선 인접부지,미사용,계획없음
5226,영남본부,경상북도 경산시 하양읍 남하리 336ㅡ2,경부선,972.0,기타,운행선 인접부지,미사용,계획없음
5229,영남본부,경상북도 경산시 하양읍 남하리 356ㅡ6,경부선,23.0,기타,운행선 인접부지,미사용,계획없음
5230,영남본부,경상북도 경산시 하양읍 남하리 356ㅡ7,경부선,33.0,기타,운행선 인접부지,미사용,계획없음
5232,영남본부,경상북도 경산시 하양읍 남하리 360ㅡ2,경부선,86.0,기타,운행선 인접부지,미사용,계획없음
5233,영남본부,경상북도 경산시 하양읍 동서리 222ㅡ2,경부선,3.0,기타,운행선 인접부지,미사용,계획없음
5234,영남본부,경상북도 경산시 하양읍 동서리 224ㅡ1,경부선,53.0,기타,운행선 인접부지,미사용,계획없음
5235,영남본부,경상북도 경산시 하양읍 동서리 225ㅡ1,경부선,294.0,기타,운행선 인접부지,미사용,계획없음
5236,영남본부,경상북도 경산시 하양읍 동서리 228ㅡ2,경부선,146.0,기타,운행선 인접부지,미사용,계획없음
5237,영남본부,경상북도 경산시 하양읍 동서리 228ㅡ4,경부선,707.0,기타,운행선 인접부지,미사용,계획없음
5238,영남본부,경상북도 경산시 하양읍 동서리 228ㅡ5,경부선,159.0,기타,운행선 인접부지,미사용,계획없음
5239,영남본부,경상북도 경산시 하양읍 동서리 232ㅡ2,경부선,7.0,기타,운행선 인접부지,미사용,계획없음
5240,영남본부,경상북도 경산시 하양읍 동서리 232ㅡ3,경부선,215.0,기타,운행선 인접부지,미사용,계획없음
5241,영남본부,경상북도 경산시 하양읍 동서리 234ㅡ2,경부선,625.0,기타,운행선 인접부지,미사용,계획없음
5242,영남본부,경상북도 경산시 하양읍 동서리 252ㅡ2,경부선,1147.0,기타,운행선 인접부지,미사용,계획없음
5243,영남본부,경상북도 경산시 하양읍 동서리 254ㅡ2,경부선,565.0,기타,운행선 인접부지,미사용,계획없음
5244,영남본부,경상북도 경산시 하양읍 동서리 255ㅡ2,경부선,139.0,기타,운행선 인접부지,미사용,계획없음
5245,영남본부,경상북도 경산시 하양읍 동서리 256ㅡ2,경부선,1233.0,기타,운행선 인접부지,미사용,계획없음
5246,영남본부,경상북도 경산시 하양읍 동서리 257ㅡ2,경부선,311.0,기타,운행선 인접부지,미사용,계획없음
5247,영남본부,경상북도 경산시 하양읍 동서리 261ㅡ2,경부선,258.0,기타,운행선 인접부지,미사용,계획없음
5248,영남본부,경상북도 경산시 하양읍 동서리 775ㅡ7,경부선,60.0,기타,운행선 인접부지,미사용,계획없음
5249,영남본부,경상북도 경산시 하양읍 동서리 777ㅡ2,경부선,116.0,기타,운행선 인접부지,미사용,계획없음
5250,영남본부,경상북도 경산시 하양읍 동서리 777ㅡ3,경부선,522.0,기타,운행선 인접부지,미사용,계획없음
5251,영남본부,경상북도 경산시 하양읍 동서리 777ㅡ7,경부선,169.0,기타,운행선 인접부지,미사용,계획없음
5252,영남본부,경상북도 경산시 하양읍 동서리 778ㅡ3,경부선,2.0,기타,운행선 인접부지,미사용,계획없음
5253,영남본부,경상북도 경산시 하양읍 동서리 784ㅡ2,경부선,1121.0,기타,운행선 인접부지,미사용,계획없음
5254,영남본부,경상북도 경산시 하양읍 동서리 784ㅡ6,경부선,258.0,기타,운행선 인접부지,미사용,계획없음
5255,영남본부,경상북도 경산시 하양읍 동서리 785ㅡ7,경부선,3.0,기타,운행선 인접부지,미사용,계획없음
5256,영남본부,경상북도 경산시 하양읍 동서리 787ㅡ2,경부선,60.0,기타,운행선 인접부지,미사용,계획없음
5257,영남본부,경상북도 경산시 하양읍 동서리 788ㅡ2,경부선,1022.0,기타,운행선 인접부지,미사용,계획없음
5258,영남본부,경상북도 경산시 하양읍 동서리 791ㅡ2,경부선,595.0,기타,운행선 인접부지,미사용,계획없음
5259,영남본부,경상북도 경산시 하양읍 동서리 792ㅡ15,경부선,344.0,기타,운행선 인접부지,미사용,계획없음
5260,영남본부,경상북도 경산시 하양읍 동서리 792ㅡ4,경부선,238.0,기타,운행선 인접부지,미사용,계획없음
5261,영남본부,경상북도 경산시 하양읍 동서리 792ㅡ5,경부선,198.0,기타,운행선 인접부지,미사용,계획없음
5262,영남본부,경상북도 경산시 하양읍 동서리 792ㅡ8,경부선,40.0,기타,운행선 인접부지,미사용,계획없음
5263,영남본부,경상북도 경산시 하양읍 동서리 793ㅡ5,경부선,46.0,기타,운행선 인접부지,미사용,계획없음
5264,영남본부,경상북도 경산시 하양읍 동서리 793ㅡ6,경부선,155.0,기타,운행선 인접부지,미사용,계획없음
5265,영남본부,경상북도 경산시 하양읍 동서리 793ㅡ8,경부선,26.0,기타,운행선 인접부지,미사용,계획없음
5269,영남본부,경상북도 경산시 하양읍 부호리 148ㅡ12,경부선,7.0,기타,운행선 인접부지,미사용,계획없음
5271,영남본부,경상북도 경산시 하양읍 부호리 213ㅡ6,경부선,109.0,기타,운행선 인접부지,미사용,계획없음
5273,영남본부,경상북도 경산시 하양읍 부호리 575ㅡ8,경부선,13.0,기타,운행선 인접부지,미사용,계획없음
5274,영남본부,경상북도 경산시 하양읍 부호리 576ㅡ5,경부선,311.0,기타,운행선 인접부지,미사용,계획없음
5275,영남본부,경상북도 경산시 하양읍 부호리 576ㅡ7,경부선,7.0,기타,운행선 인접부지,미사용,계획없음
5277,영남본부,경상북도 경산시 하양읍 부호리 579ㅡ3,경부선,109.0,기타,운행선 인접부지,미사용,계획없음
5278,영남본부,경상북도 경산시 하양읍 부호리 579ㅡ4,경부선,66.0,기타,운행선 인접부지,미사용,계획없음
5279,영남본부,경상북도 경산시 하양읍 부호리 594ㅡ1,경부선,23.0,기타,운행선 인접부지,미사용,계획없음
5280,영남본부,경상북도 경산시 하양읍 은호리 10ㅡ7,경부선,420.0,기타,운행선 인접부지,미사용,계획없음
5286,영남본부,경상북도 경산시 하양읍 은호리 283ㅡ3,경부선,53.0,기타,운행선 인접부지,미사용,계획없음
5287,영남본부,경상북도 경산시 하양읍 은호리 284ㅡ2,경부선,188.0,기타,운행선 인접부지,미사용,계획없음
