id,proprietary_institution,address,line,area,유형분류,현재 사용현황,향후 사용계획 및 추진사항,capacity,land_category,realty_price,sys_connection,insolation,generation_quantity,economic_feasibility,result
13518,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324,활용,미사용,사용허가(태양광),24.0,철도용지,24000.0,가능,43.1,514282.0,93835.0,1
13519,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164,활용,미사용,사용허가(태양광),89.0,철도용지,101100.0,가능,43.1,1907133.0,347973.0,1
13520,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018,활용,미사용,사용허가(태양광),232.0,철도용지,56900.0,가능,43.1,4971410.0,883054.0,1
13521,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238,활용,미사용,사용허가(태양광),95.0,철도용지,58400.0,가능,43.1,2035706.0,371433.0,1
13522,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058,활용,미사용,사용허가(태양광),774.0,철도용지,311800.0,가능,43.1,16585663.0,2903167.0,2
13523,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142,활용,미사용,사용허가(태양광),10.0,철도용지,7260.0,가능,43.1,214287.0,39098.0,1
13524,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233,활용,미사용,사용허가(태양광),94.0,철도용지,7260.0,가능,43.1,2014280.0,367523.0,1
13525,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825,활용,미사용,사용허가(태양광),140.0,철도용지,19900.0,가능,43.1,2999993.0,540000.0,1
13527,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853,활용,미사용,사용허가(태양광),65.0,철도용지,7920.0,가능,43.1,1392851.0,254138.0,1
13528,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505,활용,미사용,사용허가(태양광),115.0,철도용지,8960.0,가능,43.1,2464277.0,446809.0,1
13546,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160,활용,미사용,사용허가(태양광),320.0,구거,15300.0,가능,43.1,6857117.0,1211030.0,1
13547,충청본부,충청남도 홍성군 홍성읍 학계리 640-2,장항선,4160,활용,미사용,사용허가(태양광),320.0,구거,15300.0,가능,43.1,6857117.0,1211030.0,1
13548,충청본부,충청남도 홍성군 홍성읍 학계리 358-2,장항선,3011,활용,미사용,사용허가(태양광),231.0,철도용지,13900.0,가능,43.1,4949986.0,879249.0,1
13552,충청본부,충청남도 홍성군 금마면 죽림리 705-2,장항선,2595,활용,미사용,사용허가(태양광),199.0,철도용지,4950.0,가능,43.17,4271223.0,761217.0,1
13554,충청본부,충청남도 홍성군 금마면 죽림리 431-1,장항선,8480,활용,미사용,사용허가(태양광),652.0,철도용지,23500.0,가능,43.17,13994177.0,2452517.0,2
13555,충청본부,충청남도 홍성군 금마면 죽림리 116-2,장항선,2053,활용,미사용,사용허가(태양광),158.0,철도용지,36400.0,가능,43.17,3391216.0,608120.0,1
13556,충청본부,충청남도 홍성군 금마면 죽림리 산1-2,장항선,298,활용,미사용,사용허가(태양광),22.0,임야,5590.0,가능,43.17,472197.0,86156.0,1
13560,충청본부,충청남도 홍성군 홍성읍 학계리 631-1,장항선,112,활용,미사용,사용허가(태양광),8.0,철도용지,7920.0,가능,43.1,171426.0,31278.0,1
13637,충청본부,충청남도 홍성군 홍성읍 내법리 산68-1,장항선,23,활용,미사용,사용허가(태양광),1.0,답,36300.0,가능,43.1,21421.0,3908.0,1
13638,충청본부,충청남도 홍성군 홍성읍 내법리 78-3,장항선,3209,활용,미사용,사용허가(태양광),247.0,철도용지,4780.0,가능,43.1,5292842.0,938803.0,1
13639,충청본부,충청남도 홍성군 홍성읍 내법리 78-6,장항선,470,활용,미사용,사용허가(태양광),36.0,철도용지,4780.0,가능,43.1,771433.0,140755.0,1
13640,충청본부,충청남도 홍성군 홍성읍 내법리 143-2,장항선,6102,활용,미사용,사용허가(태양광),469.0,철도용지,14600.0,가능,43.1,10049976.0,1766398.0,2
13641,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331,활용,미사용,사용허가(태양광),25.0,잡종지,36800.0,가능,43.1,535716.0,97746.0,1
13642,충청본부,충청남도 홍성군 홍성읍 내법리 83-1,장항선,238,활용,미사용,사용허가(태양광),18.0,철도용지,13000.0,가능,43.1,385707.0,70375.0,1
13643,충청본부,충청남도 홍성군 홍성읍 내법리 85-3,장항선,331,활용,미사용,사용허가(태양광),25.0,잡종지,36800.0,가능,43.1,535716.0,97746.0,1
13644,충청본부,충청남도 홍성군 홍성읍 내법리 12-2,장항선,18285,활용,미사용,사용허가(태양광),1407.0,철도용지,16600.0,가능,43.1,30149911.0,5263404.0,2
13645,충청본부,충청남도 홍성군 홍성읍 내법리 422-1,장항선,171,활용,미사용,사용허가(태양광),13.0,철도용지,4780.0,가능,43.1,278577.0,50828.0,1
13646,충청본부,충청남도 홍성군 홍성읍 내법리 425-1,장항선,48,활용,미사용,사용허가(태양광),3.0,철도용지,24000.0,가능,43.1,64286.0,11729.0,1
13647,충청본부,충청남도 홍성군 홍성읍 내법리 426-1,장항선,38,활용,미사용,사용허가(태양광),2.0,철도용지,24000.0,가능,43.1,42864.0,7820.0,1
14199,충청본부,충청남도 서천군 마서면 장선리 412-2,장항선,7120,활용,미사용,사용허가(태양광),548.0,철도용지,5440.0,가능,43.92,11968111.0,2100488.0,2
14200,충청본부,충청남도 서천군 마서면 장선리 431-2,장항선,7287,활용,미사용,사용허가(태양광),561.0,철도용지,4620.0,가능,43.92,12252029.0,2149798.0,2
14214,충청본부,충청남도 서천군 서천읍 삼산리 624-2,장항선,9641,활용,미사용,사용허가(태양광),742.0,철도용지,12900.0,가능,43.89999999999999,16197487.0,2835907.0,2
14217,충청본부,충청남도 서천군 서천읍 삼산리 724-2,장항선,2087,활용,미사용,사용허가(태양광),160.0,철도용지,18600.0,가능,43.89999999999999,3492725.0,626027.0,1
